4100393062706668|11|2029|618
4100394624836035|05|2032|408
4100391705713463|01|2024|939
4100395737123435|04|2024|503
4100395535710318|08|2027|716
4100396420700851|04|2027|031
4100393461624223|09|2027|538
4100398147137268|01|2028|861
4100391030273456|12|2026|677
4100392708454261|03|2025|119
4100390410751024|08|2032|888
4100396837444630|04|2025|464
4100395640337742|10|2030|841
4100394672078167|02|2027|260
4100398177704540|11|2029|116
4100393004585568|06|2029|325
4100391154206134|08|2027|436
4100395623006157|01|2031|411
4100398234184231|02|2030|827
4100393328477260|06|2031|453
4100398137305578|04|2026|226
4100396177274126|11|2032|837
4100391102387457|01|2027|053
4100395238816321|10|2024|102
4100390062847542|12|2027|239
4100391614531642|05|2025|941
4100390728372406|12|2030|565
4100392560465736|07|2030|967
4100396275470881|06|2026|706
4100394615537378|06|2024|732
4100392654666330|08|2030|183
4100391611085378|10|2026|849
4100392301077865|07|2032|114
4100397751106288|12|2027|257
4100393524851888|01|2024|774
4100392143257360|12|2031|687
4100395882810877|07|2025|332
4100392072320775|10|2026|729
4100394245505225|12|2028|630
4100395360534387|11|2028|034
4100396712827263|08|2026|930
4100395037157224|10|2027|622
4100393366435824|07|2025|223
4100396400524487|07|2028|207
4100396613647141|11|2027|122
4100395262830008|06|2026|813
4100395370765625|09|2032|423
4100396750062013|05|2031|628
4100398216601327|07|2030|495
4100391558511170|03|2028|792
4100391474082066|11|2031|213
4100391734418852|08|2028|372
4100393344387154|12|2028|262
4100396207426712|03|2028|610
4100397705730530|04|2026|135
4100394434743165|01|2031|701
4100396411538013|06|2025|477
4100394284831656|12|2028|974
4100395162646363|06|2025|508
4100395035244131|07|2029|958
4100395110570103|03|2027|748
4100397643153852|01|2024|587
4100392287507174|11|2030|059
4100398823245245|11|2028|348
4100391476007046|06|2026|472
4100397440632025|12|2029|474
4100398074710681|10|2029|787
4100390710612264|07|2028|313
4100394143872164|10|2030|225
4100396768684535|01|2026|545
4100394156857714|08|2026|261
4100395336540138|02|2030|315
4100396750378302|09|2025|422
4100393621175488|05|2032|809
4100394316220720|05|2028|219
4100393267520187|09|2026|792
4100398331044601|05|2030|695
4100395240563705|04|2032|794
4100390337020107|04|2027|913
4100393084418755|07|2032|188
4100390362762870|02|2030|672
4100393135378727|12|2026|070
4100398250710117|05|2024|184
4100394205742503|08|2025|365
4100393002225464|04|2031|347
4100391104527258|11|2025|424
4100398866078222|10|2026|100
4100398804383585|11|2031|516
4100395468228288|07|2029|387
4100395403172252|02|2031|099
4100392861521013|11|2030|482
4100395865410836|02|2029|880
4100394542611338|04|2028|763
4100394635555780|05|2032|226
4100392310856754|03|2029|516
4100396411330544|11|2029|697
4100393722042108|12|2030|327
4100392178382547|10|2024|285
4100394177542741|02|2024|994
4100390274284468|08|2032|467
4100395400587585|03|2027|716
4100392253225876|03|2030|362
4100396673371582|11|2027|291
4100393123320756|08|2031|532
4100391470837430|01|2026|380
4100397031625172|03|2029|658
4100392651460281|11|2024|798
4100391361632718|04|2029|200
4100395336850321|02|2027|406
4100391288577467|12|2030|893
4100395018381512|02|2029|297
4100392335032753|10|2024|284
4100396871743343|06|2031|113
4100395344250118|02|2029|128
4100398343587662|04|2027|315
4100395741622174|04|2029|724
4100397165174732|10|2025|501
4100396832747631|11|2026|313
4100392636361430|01|2027|722
4100396484458867|03|2025|713
4100398541703558|09|2031|739
4100394841208778|04|2028|871
4100392885846040|06|2026|592
4100398078208856|03|2032|101
4100397441172674|10|2027|234
4100393231123324|03|2031|872
4100393056871213|03|2027|443
4100390077682231|11|2029|556
4100397840828231|08|2031|844
4100394002734141|12|2025|212
4100393707420006|10|2028|985
4100395720651707|02|2028|549
4100394726042607|07|2028|623
4100392450725082|04|2026|958
4100398851100668|09|2032|235
4100392250028745|09|2027|536
4100391142470610|03|2032|006
4100393226577476|05|2026|373
4100398603465716|06|2024|187
4100391085370843|06|2032|370
4100394703865533|02|2025|386
4100397483360138|09|2028|769
4100390745630828|10|2024|623
4100396263054812|07|2029|681
4100397834686215|02|2026|907
4100390886068663|01|2031|035
4100391655612020|08|2025|291
4100396385753267|05|2031|918
4100392063757621|05|2032|333
4100390532183288|11|2030|571
4100396542226116|07|2030|580
4100393117066050|08|2026|174
4100390072300227|11|2024|502
4100392342543735|02|2032|126
4100391266838881|06|2028|893
4100390800781706|09|2031|109
4100391323542807|05|2028|445
4100392156508444|07|2028|321
4100390258300827|03|2029|411
4100391415122260|03|2029|782
4100395065466828|06|2029|860
4100397338317234|07|2029|846
4100390384582074|07|2025|887
4100394680002233|04|2026|323
4100398735564857|07|2024|124
4100392012886547|07|2025|430
4100398417466611|04|2028|024
4100394404223842|09|2030|679
4100398367351185|12|2027|785
4100390466543564|10|2030|904
4100394244456271|09|2032|070
4100396272184378|04|2024|634
4100395810066022|10|2025|574
4100397555236588|04|2027|864
4100394303867822|01|2024|430
4100398752008416|07|2029|385
4100393528222185|11|2025|293
4100394440030615|11|2031|828
4100398133514314|01|2028|963
4100395420346863|03|2031|493
4100391374343725|07|2027|905
4100394578062471|05|2031|440
4100390806000580|05|2025|154
4100395810507785|02|2027|313
4100397513024365|02|2027|444
4100391420484325|07|2025|291
4100393575137575|02|2031|417
4100396200786401|06|2031|289
4100393100024413|11|2030|929
4100395787586457|06|2025|031
4100390548288071|11|2024|753
4100398421838318|06|2029|047
4100396686876387|07|2030|953
4100391707783175|03|2031|660
4100394145757777|12|2029|233
4100394077234142|05|2028|124
4100396152374180|10|2032|476
4100394335681712|11|2025|170
4100395070420125|12|2028|419
4100395867022431|06|2031|972
4100397087383171|12|2032|494
4100392715177350|12|2026|529
4100394146753544|03|2024|432
4100396751325112|02|2029|912
4100395310131326|08|2025|590
4100398133736008|05|2027|333
4100395283222771|01|2029|417
4100391188287712|10|2026|802
4100398077046034|08|2031|805
4100397144322824|11|2025|200
4100396578028774|10|2024|781
4100397586825805|12|2024|496
4100390287064212|10|2031|425
4100392863800837|04|2030|867
4100398332656734|10|2026|173
4100394845523677|05|2028|048
4100394760304087|11|2026|631
4100396043427213|01|2024|440
4100394326401013|02|2024|974
4100391483672865|07|2024|860
4100395031552370|07|2030|376
4100393614838506|03|2028|285
4100392504387012|12|2024|127
4100392071272118|06|2028|905
4100394152243737|02|2028|700
4100398068838704|03|2026|473
4100392361485412|02|2027|283
4100395654207260|08|2027|763
4100392081326151|11|2027|112
4100395438301488|11|2026|019
4100392764171304|11|2031|830
4100392831134541|08|2028|317
4100391856745363|12|2029|856
4100392547082588|11|2028|547
4100398087840277|11|2030|054
4100395485784644|05|2030|356
4100395048567551|05|2026|313
4100396848284421|05|2026|017
4100395362881240|10|2028|808
4100391178174656|05|2029|260
4100394420780825|08|2029|580
4100396373635021|01|2026|861
4100392034840670|10|2027|647
4100397788208321|05|2026|909
4100397411556716|10|2027|639
4100391610501375|02|2027|425
4100396251245505|07|2025|854
4100390685087526|09|2030|393
4100390584488841|09|2025|481
4100393524322302|04|2027|807
4100397712108878|06|2030|600
4100392640313633|11|2026|357
4100394078332002|01|2024|349
4100397164260243|09|2025|708
4100390108432333|04|2030|196
4100394751525260|10|2032|023
4100390337424655|10|2024|020
4100394272044155|11|2029|746
4100394787660602|03|2028|627
4100396413876585|04|2028|983
4100393310236807|09|2030|513
4100395645632865|09|2032|164
4100396515068420|08|2031|057
4100393645754375|03|2030|276
4100396302521631|11|2026|079
4100396688112252|10|2029|078
4100394780284657|12|2024|562
4100398658564611|04|2025|488
4100395748465551|05|2029|639
4100397480758276|07|2024|315
4100393061212221|09|2032|811
4100392331664724|02|2032|191
4100398067221712|03|2031|438
4100390838678510|11|2032|572
4100392560688568|11|2029|876
4100390444582601|04|2028|347
4100393867385866|11|2031|736
4100393140032533|06|2027|041
4100392617385705|05|2025|643
4100394747233763|02|2026|050
4100395072873461|09|2024|664
4100393711583880|01|2031|820
4100396076324113|03|2027|412
4100398568558810|09|2024|441
4100398660620120|01|2026|385
4100390521711800|09|2026|571
4100398313574625|01|2028|466
4100396773560241|05|2032|961
4100390202237646|03|2028|208
4100390842545143|02|2030|771
4100392634151312|09|2029|592
4100390614145882|05|2024|080
4100395438215514|11|2025|396
4100396132380364|11|2032|989
4100392463581407|05|2030|644
4100393541537734|12|2031|648
4100396807235000|02|2030|565
4100392855753333|08|2031|865
4100396280183073|12|2028|796
4100397234762558|09|2027|300
4100396422722747|10|2030|889
4100393633105473|05|2026|531
4100398057181124|02|2032|339
4100392846401158|01|2024|260
4100395351226621|08|2030|407
4100391103382713|04|2032|063
4100395454554747|05|2032|544
4100391338173002|02|2027|877
4100398332374478|02|2027|883
4100398235102430|01|2024|164
4100391317571283|10|2026|691
4100392706710607|07|2032|245
4100390683847046|08|2025|730
4100396654667636|09|2031|893
4100393681158374|10|2031|158
4100393126344530|06|2024|051
4100397720452243|02|2032|978
4100394452601022|09|2030|798
4100391202527408|09|2026|397
4100397415465427|11|2029|820
4100393772135000|07|2025|527
4100396743188206|10|2027|366
4100396358062241|04|2024|705
4100390800858785|05|2027|490
4100393250576725|04|2025|664
4100397132123028|05|2031|802
4100398520822114|06|2028|823
4100391543615078|08|2024|710
4100390545200624|01|2024|266
4100394867131425|12|2027|393
4100393287357172|06|2030|424
4100393055871883|02|2024|420
4100392401875531|10|2024|798
4100393836286211|08|2030|439
4100392765582137|07|2026|598
4100396453783352|09|2026|518
4100397575588323|06|2026|757
4100391754122228|01|2027|046
4100397002111343|02|2024|429
4100391403283512|11|2029|211
4100396834522826|04|2027|740
4100390201112824|12|2031|783
4100393518513528|11|2031|423
4100390840644617|08|2032|513
4100390165651874|03|2032|701
4100393218848703|05|2030|019
4100394853773446|05|2025|326
4100393442250528|12|2026|601
4100398851244425|09|2029|581
4100393760674473|08|2024|076
4100390314288636|06|2028|132
4100392405333842|08|2031|196
4100393321856064|01|2027|543
4100390160481756|12|2027|041
4100394747160032|11|2031|582
4100390375282445|02|2026|721
4100392677531172|07|2025|681
4100395755603672|08|2030|637
4100396017848857|08|2030|542
4100398048487218|11|2028|475
4100398008607342|02|2029|305
4100390530784715|01|2024|168
4100397014264841|10|2029|659
4100391348627831|08|2032|440
4100397271121247|06|2029|162
4100398786844158|06|2030|885
4100396201277137|01|2031|470
4100393606877108|11|2025|100
4100398785324830|02|2031|914
4100396478053328|04|2029|629
4100394885437051|03|2026|103
4100391725286730|12|2029|109
4100394774381360|06|2027|284
4100396212070810|09|2032|063
4100394586352872|07|2026|883
4100390687071270|01|2029|244
4100398680543864|01|2028|550
4100390155370634|09|2028|529
4100393024283087|04|2024|203
4100394432073375|03|2028|301
4100393160275335|11|2027|907
4100390124802386|08|2032|078
4100392218365106|05|2030|173
4100395342303547|04|2032|071
4100394027151545|02|2030|254
4100392738346206|12|2029|327
4100390574348575|03|2029|619
4100394568771255|01|2030|934
4100394427743040|03|2027|729
4100397274205500|06|2025|176
4100391782068674|06|2027|857
4100395346401784|07|2032|347
4100392474630441|01|2031|980
4100393683251862|02|2029|818
4100398608480785|03|2024|950
4100395218763048|07|2029|737
4100391357527401|10|2027|827
4100391752867378|11|2031|989
4100391724008523|12|2027|464
4100392777764087|07|2031|640
4100396138088581|03|2024|782
4100398108672576|12|2028|215
4100394741111676|05|2031|260
4100394521545358|07|2030|298
4100394260566722|01|2030|476
4100396738682072|08|2029|145
4100391567010248|11|2029|614
4100398388655226|12|2032|187
4100390855437444|02|2027|605
4100396171116646|12|2028|419
4100398543505787|08|2026|785
4100398137121611|09|2028|669
4100396064637476|03|2025|346
4100398171570665|09|2024|689
4100397735117450|10|2025|018
4100398675618663|03|2024|580
4100397472422022|08|2025|290
4100394126230182|04|2032|680
4100397738550640|10|2026|198
4100397282172718|11|2027|829
4100398534341234|05|2031|483
4100394827655604|11|2031|213
4100394654333838|04|2031|741
4100394781051808|01|2029|379
4100393115815268|04|2027|383
4100396252712636|07|2029|215
4100394665122303|07|2028|893
4100393875124372|09|2025|052
4100391255283610|05|2030|164
4100392834256358|04|2031|076
4100395132711412|11|2024|530
4100398556671674|07|2027|578
4100391540238346|05|2032|445
4100393331622548|11|2030|782
4100397044801711|05|2032|906
4100397258400861|06|2025|383
4100391726013125|11|2028|749
4100393101222263|07|2028|052
4100390248250603|04|2027|609
4100393061814653|11|2026|563
4100396086107508|03|2026|007
4100396643712501|09|2031|704
4100397108205015|10|2030|254
4100397016830144|08|2031|261
4100394584466641|06|2024|986
4100398132304444|07|2026|067
4100394410147282|10|2031|790
4100395062062323|05|2031|463
4100390323335832|02|2031|218
4100395150637721|05|2027|629
4100391774556587|07|2028|500
4100394733114233|06|2030|600
4100398633055123|12|2031|744
4100395584112788|07|2025|304
4100396118615650|12|2030|692
4100394653875805|10|2031|029
4100392553132251|06|2027|201
4100395455878566|10|2029|823
4100398681220306|09|2030|171
4100391266111602|08|2029|040
4100395871082827|04|2028|180
4100398435541502|10|2025|036
4100394467814214|03|2029|805
4100392516581263|07|2030|572
4100396620447741|07|2030|187
4100398558057161|03|2031|374
4100397160177037|08|2024|559
4100390754435317|10|2031|002
4100392021016565|11|2028|397
4100394103245211|12|2029|488
4100398814064720|05|2025|831
4100391148858552|07|2029|988
4100391186874354|10|2027|257
4100390012450322|06|2024|599
4100398033258483|04|2031|928
4100394174718542|08|2028|164
4100397238687801|01|2032|403
4100398877470707|05|2029|773
4100392713487314|07|2025|483
4100392180335244|09|2028|420
4100394015702564|11|2031|940
4100393033405044|11|2027|202
4100390226833487|11|2026|804
4100394146507346|12|2031|787
4100393768550618|08|2024|811
4100393550275416|07|2030|282
4100397784827058|12|2026|139
4100397522782656|03|2027|492
4100395751674263|01|2032|348
4100391324300874|12|2028|931
4100397548570283|08|2025|044
4100398428812332|04|2026|744
4100395460542231|09|2032|089
4100398318154415|03|2032|556
4100391622202855|10|2031|990
4100393337766554|02|2026|884
4100392840311627|07|2027|345
4100392462181308|06|2028|416
4100395101582356|11|2032|285
4100395423521686|10|2032|047
4100397786807678|03|2029|640
4100396650581658|10|2027|618
4100392715760858|12|2027|103
4100396646167273|02|2029|177
4100392377762705|01|2026|304
4100394614883542|08|2027|148
4100391586706578|02|2030|707
4100394572714267|05|2026|032
4100390566304545|01|2029|959
4100394030327132|08|2028|216
4100398275118783|03|2030|878
4100395850447272|01|2025|016
4100395882765808|03|2026|942
4100393560682460|05|2024|746
4100393616785846|05|2032|355
4100393568864243|12|2026|702
4100390215822228|08|2031|186
4100395024034121|05|2029|329
4100394367707674|01|2031|670
4100394325845780|06|2031|426
4100391458202664|01|2025|149
4100391628078622|03|2031|131
4100393850554346|11|2028|102
4100390523815484|12|2027|524
4100396830555648|01|2028|039
4100396537554548|10|2025|732
4100391510167251|10|2030|786
4100396122366712|01|2025|962
4100398282212777|05|2025|014
4100395603223202|01|2032|051
4100393603280835|05|2024|225
4100393000623215|03|2025|485
4100395575252445|11|2025|002
4100398411868432|11|2026|846
4100393512274523|05|2029|694
4100391716607365|10|2026|332
4100390278684853|06|2026|754
4100391148411410|10|2028|783
4100390163413426|03|2031|968
4100393636150518|03|2030|072
4100397855810421|09|2029|758
4100396480458168|02|2030|600
4100397125277245|08|2026|482
4100391480617855|03|2024|676
4100393338300304|11|2029|119
4100398788657087|07|2032|530
4100395672363178|08|2024|490
4100397015236046|06|2028|366
4100395880558221|07|2029|587
4100393778441741|12|2028|904
4100398162350002|02|2031|372
4100396564042318|08|2030|088
4100394522470168|11|2031|081
4100392701650113|03|2029|430
4100393888155231|11|2025|304
4100392613178260|12|2027|499
4100392241066473|07|2025|598
4100393622773562|03|2027|884
4100394087084842|03|2025|432
4100390215206067|10|2026|909
4100390258775762|12|2029|986
4100390441260854|04|2031|931
4100391582821603|12|2028|286
4100398481364510|12|2031|243
4100398683036734|06|2029|195
4100393080114135|04|2025|519
4100392272130362|06|2027|377
4100395576380153|04|2032|797
4100391384221606|01|2030|625
4100395766328533|03|2024|901
4100397445463384|08|2026|186
4100394418028047|01|2031|721
4100392336025350|06|2029|427
4100397231471468|06|2031|337
4100398182866433|05|2032|611
4100394000580181|09|2030|246
4100398543808231|08|2025|103
4100397665113347|03|2027|867
4100396084676553|04|2025|321
4100393858648405|11|2028|240
4100394884835545|06|2024|567
4100397378327226|11|2026|608
4100393423507250|01|2026|623
4100390120535188|11|2027|480
4100397428275854|02|2025|505
4100392168604744|09|2026|998
4100392741351573|09|2028|423
4100397807128542|03|2026|340
4100394841016155|05|2025|537
4100393715834305|10|2027|276
4100396457153743|11|2028|044
4100397841330344|03|2024|166
4100393847338324|10|2024|445
4100396221534764|09|2025|913
4100391833483310|10|2028|540
4100395580617400|11|2030|887
4100393827248766|04|2025|332
4100397215716714|01|2029|707
4100395648682032|01|2026|300
4100396831817104|02|2028|703
4100396541887157|08|2026|140
4100390602485548|12|2026|249
4100393355644725|07|2027|125
4100392850712573|10|2024|406
4100396204741873|05|2026|946
4100397536228233|05|2029|444
4100396803563124|10|2030|718
4100397127685320|06|2030|421
4100390845537121|11|2024|952
4100397704604512|04|2032|840
4100392788507731|12|2025|973
4100393041056474|05|2026|461
4100395887105257|01|2026|953
4100394162207110|05|2031|162
4100392346850763|02|2027|098
4100390553032471|06|2027|109
4100392417630136|03|2029|226
4100395370154655|01|2028|442
4100391257718217|11|2025|537
4100391467352682|12|2026|187
4100397677284466|04|2028|253
4100391816736460|08|2024|292
4100394514076106|09|2026|191
4100398073664525|08|2031|137
4100391131772117|10|2030|123
4100393475668315|01|2026|415
4100391173812581|05|2030|555
4100396148026852|11|2030|061
4100390084444674|05|2024|449
4100395761763353|05|2025|440
4100391548043235|10|2024|696
4100398706070868|09|2028|171
4100398388088576|09|2024|500
4100391635478534|10|2025|718
4100396436480605|06|2027|350
4100398051534484|12|2031|476
4100390132686045|01|2030|518
4100398763771663|09|2029|222
4100398172820507|07|2026|303
4100396530087876|07|2032|664
4100395047618272|03|2027|530
4100392346083753|07|2027|502
4100398462224857|04|2027|787
4100398535182173|05|2030|900
4100391253476133|05|2026|345
4100395246247816|09|2032|239
4100397441027027|06|2024|569
4100391381530678|01|2025|217
4100392325443184|09|2032|245
4100396538030407|04|2027|260
4100394275534384|12|2028|555
4100397088277471|04|2031|919
4100390026347688|02|2025|536
4100397578405178|02|2026|826
4100398358757333|06|2031|237
4100395513457767|09|2028|435
4100395037028573|10|2028|287
4100398018614411|05|2031|169
4100394256116615|02|2029|824
4100392374661066|05|2030|325
4100391731323220|06|2032|605
4100393106516222|02|2029|836
4100393848878534|01|2031|257
4100397721165786|11|2026|283
4100398762530227|01|2028|155
4100393386342687|01|2026|736
4100394626635815|10|2029|898
4100393346860315|03|2027|820
4100390157330768|04|2029|716
4100397235176865|05|2026|935
4100390155481423|11|2032|267
4100394787416427|05|2025|953
4100396857843562|06|2024|677
4100390256201555|02|2028|407
4100397081115355|02|2032|151
4100398117360478|02|2025|703
4100391520827662|05|2031|491
4100390530467238|04|2031|302
4100390858481522|09|2024|479
4100398565546131|06|2027|102
4100396058717631|03|2027|950
4100396435357218|09|2032|321
4100396654566820|06|2028|787
4100396450323848|09|2025|425
4100392021811577|08|2031|676
4100393078014727|01|2027|769
4100396128813576|03|2027|369
4100396262580403|10|2025|009
4100397121740121|02|2029|550
4100398170824410|08|2024|182
4100391533625657|01|2030|020
4100390412517373|07|2028|888
4100392616086007|07|2027|776
4100398812126331|08|2026|374
4100397765067757|10|2029|252
4100391007478336|07|2032|686
4100397032111685|11|2030|290
4100390226584882|11|2025|433
4100395364601026|05|2027|207
4100396328415412|07|2024|701
4100392345724084|09|2028|538
4100395074745238|08|2028|337
4100392645300676|12|2027|572
4100392184684647|06|2025|910
4100393367430238|04|2027|038
4100394072352543|03|2026|005
4100391868761622|04|2030|111
4100393776042343|09|2028|646
4100390455458378|05|2030|582
4100397087487758|10|2031|154
4100393517331104|01|2025|509
4100396180117338|12|2031|734
4100391658314236|11|2027|239
4100394766051344|07|2027|276
4100392781668621|07|2028|245
4100395456578637|02|2026|646
4100392803312851|06|2030|086
4100390168031843|03|2032|228
4100393113450043|05|2027|199
4100392434433340|08|2030|575
4100397484704821|10|2027|387
4100397660350753|05|2029|683
4100394270134206|02|2026|933
4100394581133277|06|2027|102
4100391720656382|07|2024|673
4100392637162100|11|2025|419
4100390537328417|12|2031|847
4100398847725776|03|2026|312
4100396444208071|08|2026|696
4100393047662150|08|2025|278
4100394801417716|10|2031|740
4100398863130836|02|2029|355
4100391785752688|12|2030|150
4100396042852148|03|2028|832
4100398501754534|09|2027|236
4100398438760232|12|2027|340
4100395582857483|07|2030|013
4100396223276455|09|2025|118
4100396620275183|12|2029|798
4100396160363613|10|2025|280
4100391847081704|12|2032|473
4100396327035476|02|2030|773
4100390835862281|09|2027|001
4100394186327266|01|2027|052
4100394034058246|03|2029|566
4100394083708253|08|2032|164
4100391371408406|09|2025|424
4100392710445232|11|2025|958
4100394568451874|05|2028|919
4100393284705506|09|2024|707
4100394017403708|10|2032|786
4100392064603873|01|2025|981
4100398747237575|06|2030|599
4100396037778662|01|2032|716
4100394711253441|07|2032|112
4100396035455735|01|2028|190
4100398302057673|10|2030|068
4100395202034083|09|2027|864
4100393253267181|12|2032|628
4100395127410418|03|2031|041
4100397418217551|09|2027|919
4100398168662806|08|2030|701
4100391226652208|06|2024|206
4100392277535482|06|2030|642
4100391488044284|12|2025|007
4100395775750164|10|2028|083
4100392057086102|02|2025|044
4100396024637780|06|2031|143
4100391141332464|10|2030|659
4100394147103806|01|2029|453
4100391806065433|10|2029|241
4100395751838413|07|2031|279
4100390347845444|07|2032|396
4100390061008542|11|2032|004
4100397528084503|11|2024|069
4100393158483248|02|2029|437
4100392870683135|07|2031|296
4100396061141787|02|2029|580
4100392641477536|12|2024|569
4100390802436218|07|2025|541
4100392532474022|12|2026|664
4100398741346356|02|2026|835
4100393011817004|05|2032|061
4100396443681534|05|2032|499
4100395715135666|05|2026|119
4100395357343040|03|2029|083
4100390472862438|01|2025|528
4100393886453471|05|2027|655
4100391762518045|09|2031|922
4100390743475242|02|2031|959
4100398202787080|10|2025|119
4100398653035617|02|2029|141
